paper.id,meta.analysis.paper,meta.analysis.id,meta.analysis.year,response.variable,study,study.id,study.id.cumulative,study.year,id.effect.within.study,eff.size.measure,eff.size,var.eff.size,weighted.eff.size,weight
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,41,log.ratio,0.4249,0.0149,28.51677852,67.11409396
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,42,log.ratio,0.8226,0.0179,45.95530726,55.86592179
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,43,log.ratio,0.2063,0.0225,9.168888889,44.44444444
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,44,log.ratio,0.8051,0.0378,21.2989418,26.45502646
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,45,log.ratio,-0.4595,0.1555,-2.954983923,6.430868167
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,46,log.ratio,0,0.0006,0,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,47,log.ratio,0.0976,0.0044,22.18181818,227.2727273
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,48,log.ratio,0.3327,0.015,22.18,66.66666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,49,log.ratio,-1.8842,0.0189,-99.69312169,52.91005291
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,50,log.ratio,0.1388,0.0232,5.982758621,43.10344828
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,51,log.ratio,0.243,0.0381,6.377952756,26.24671916
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,52,log.ratio,-0.1606,0.1587,-1.011972275,6.301197227
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,53,log.ratio,-0.3345,0.0013,-257.3076923,769.2307692
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,54,log.ratio,0.0637,0.0157,4.057324841,63.69426752
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,55,log.ratio,0.1998,0.0201,9.940298507,49.75124378
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,56,log.ratio,0.531,0.0234,22.69230769,42.73504274
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,57,log.ratio,0.3878,0.0398,9.743718593,25.12562814
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,58,log.ratio,-0.4187,0.0013,-322.0769231,769.2307692
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,59,log.ratio,0.1331,0.0204,6.524509804,49.01960784
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,60,log.ratio,0.2068,0.0239,8.652719665,41.84100418
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,61,log.ratio,-0.0507,0.04,-1.2675,25
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,62,log.ratio,0.5974,0.0015,398.2666667,666.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,63,log.ratio,-0.0772,0.024,-3.216666667,41.66666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,64,log.ratio,0.265,0.0431,6.148491879,23.20185615
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,65,log.ratio,-0.1842,0.0015,-122.8,666.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,66,log.ratio,0.4469,0.0245,18.24081633,40.81632653
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,67,log.ratio,-0.1445,0.0019,-76.05263158,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,68,log.ratio,0.4333,0.0259,16.72972973,38.61003861
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,69,log.ratio,-0.0262,0.026,-1.007692308,38.46153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,70,log.ratio,0.6604,0.0262,25.20610687,38.16793893
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,71,log.ratio,0.1408,0.0269,5.234200743,37.17472119
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,72,log.ratio,0.2481,0.0276,8.989130435,36.23188406
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,73,log.ratio,0.273,0.0279,9.784946237,35.84229391
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,74,log.ratio,0.4853,0.0283,17.14840989,35.33568905
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,75,log.ratio,0.1611,0.0314,5.130573248,31.84713376
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,76,log.ratio,0.5695,0.0316,18.0221519,31.64556962
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2005,6,17026,2005,77,log.ratio,-0.3094,0.0321,-9.638629283,31.15264798
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,1,log.ratio,0.1493,0.0019,78.57894737,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,2,log.ratio,-0.0193,0.0049,-3.93877551,204.0816327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,3,log.ratio,0.082,0.0055,14.90909091,181.8181818
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,4,log.ratio,-0.181,0.0089,-20.33707865,112.3595506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,5,log.ratio,0.1885,0.0129,14.6124031,77.51937984
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,6,log.ratio,0.1871,0.0161,11.62111801,62.11180124
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,7,log.ratio,-0.1207,0.0204,-5.916666667,49.01960784
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,8,log.ratio,0.6387,0.0321,19.89719626,31.15264798
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,9,log.ratio,1.1275,0.0432,26.09953704,23.14814815
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,10,log.ratio,-0.0636,0.0598,-1.063545151,16.72240803
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,11,log.ratio,0.2108,0.0862,2.445475638,11.60092807
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,12,log.ratio,0.1422,0.002,71.1,500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,13,log.ratio,-0.0282,0.0064,-4.40625,156.25
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,14,log.ratio,0.7189,0.0515,13.9592233,19.41747573
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Xie 2005,7,17027,2005,15,log.ratio,0.2938,0.0068,43.20588235,147.0588235
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,1,log.ratio,-0.0155,0.0001,-155,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,2,log.ratio,0.1607,0.0004,401.75,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,3,log.ratio,0.1219,0.0009,135.4444444,1111.111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,4,log.ratio,0.1515,0.0012,126.25,833.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,5,log.ratio,-0.0304,0.0018,-16.88888889,555.5555556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,6,log.ratio,0.0875,0.0019,46.05263158,526.3157895
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,7,log.ratio,0.3365,0.0023,146.3043478,434.7826087
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,8,log.ratio,0.0229,0.0026,8.807692308,384.6153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,9,log.ratio,0.0727,0.0031,23.4516129,322.5806452
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,10,log.ratio,0.0821,0.0032,25.65625,312.5
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,11,log.ratio,0.1745,0.0043,40.58139535,232.5581395
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,12,log.ratio,0.0976,0.0044,22.18181818,227.2727273
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,13,log.ratio,0.0976,0.0055,17.74545455,181.8181818
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,14,log.ratio,0.1071,0.0059,18.15254237,169.4915254
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,15,log.ratio,1.273,0.0089,143.0337079,112.3595506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,16,log.ratio,0.3567,0.0242,14.73966942,41.32231405
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,17,log.ratio,0.47,0.1252,3.75399361,7.987220447
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,18,log.ratio,-0.6931,0.151,-4.590066225,6.622516556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,19,log.ratio,0.0047,0.0001,47,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,20,log.ratio,0.0509,0.0009,56.55555556,1111.111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,21,log.ratio,0.3254,0.0012,271.1666667,833.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,22,log.ratio,0.1987,0.0018,110.3888889,555.5555556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,23,log.ratio,0.0943,0.0025,37.72,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,24,log.ratio,0.1062,0.0026,40.84615385,384.6153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,25,log.ratio,0.0237,0.0036,6.583333333,277.7777778
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,26,log.ratio,0.0813,0.0044,18.47727273,227.2727273
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,27,log.ratio,0.7133,0.0089,80.14606742,112.3595506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,28,log.ratio,1.5686,0.1669,9.398442181,5.991611744
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,29,log.ratio,0.2384,0.0001,2384,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,30,log.ratio,0.0562,0.0012,46.83333333,833.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,31,log.ratio,0.0943,0.0025,37.72,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,32,log.ratio,0.0941,0.0038,24.76315789,263.1578947
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,33,log.ratio,0.2251,0.0091,24.73626374,109.8901099
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,34,log.ratio,2.0281,0.1719,11.79813845,5.81733566
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,35,log.ratio,0.0047,0.0001,47,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,36,log.ratio,0.0222,0.0013,17.07692308,769.2307692
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,37,log.ratio,0.2647,0.0025,105.88,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,38,log.ratio,0.0785,0.0039,20.12820513,256.4102564
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,39,log.ratio,1.0561,0.1812,5.828366446,5.518763797
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,40,log.ratio,0.0804,0.0001,804,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,41,log.ratio,0.2445,0.0016,152.8125,625
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,42,log.ratio,0.0112,0.0025,4.48,400
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,43,log.ratio,0.7848,0.2051,3.826426134,4.875670405
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,44,log.ratio,0.0642,0.0001,642,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,45,log.ratio,0.1887,0.0016,117.9375,625
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,46,log.ratio,0.3607,0.2167,1.664513152,4.614674665
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,47,log.ratio,0.0597,0.0001,597,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,48,log.ratio,0.1023,0.0016,63.9375,625
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,49,log.ratio,-0.3054,0.2301,-1.327249022,4.345936549
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,50,log.ratio,0.0731,0.0001,731,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,51,log.ratio,0.8622,0.2308,3.735701906,4.332755633
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,52,log.ratio,0.0789,0.0002,394.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,53,log.ratio,-0.1335,0.2391,-0.558343789,4.182350481
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,54,log.ratio,0.2323,0.0002,1161.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,55,log.ratio,0.9651,0.2784,3.466594828,3.591954023
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,56,log.ratio,0.0222,0.0003,74,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,57,log.ratio,0.6647,0.279,2.382437276,3.584229391
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,58,log.ratio,0.1065,0.0003,355,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,59,log.ratio,0.6572,0.2953,2.225533356,3.386386725
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,60,log.ratio,0.7885,0.2963,2.661154236,3.374957813
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,61,log.ratio,1.335,0.301,4.435215947,3.322259136
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,62,log.ratio,0.1001,0.3108,0.322072072,3.217503218
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,63,log.ratio,1.5224,0.3334,4.566286743,2.99940012
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,64,log.ratio,1.8718,0.3551,5.271191214,2.816108139
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,65,log.ratio,0.882,0.3599,2.450680745,2.778549597
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,66,log.ratio,0.3483,0.3954,0.880880121,2.529084471
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,67,log.ratio,1.126,0.4576,2.460664336,2.185314685
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,68,log.ratio,0.9794,0.4774,2.051529116,2.094679514
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,69,log.ratio,-0.4595,0.4835,-0.950361944,2.068252327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,70,log.ratio,0.8473,0.4859,1.743774439,2.058036633
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,71,log.ratio,1.2118,0.5083,2.384025182,1.967342121
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,72,log.ratio,1.3255,0.5442,2.43568541,1.837559721
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,73,log.ratio,0.8559,0.565,1.514867257,1.769911504
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,74,log.ratio,0.4055,0.5839,0.694468231,1.712622024
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,75,log.ratio,0.8398,0.5944,1.412853297,1.682368775
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li and Shao 2006,8,17028,2006,76,log.ratio,1.0503,0.6226,1.686957918,1.606167684
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,1,log.ratio,0.5189,0.0026,199.5769231,384.6153846
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,2,log.ratio,1.1971,0.0027,443.3703704,370.3703704
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,3,log.ratio,0.3957,0.0028,141.3214286,357.1428571
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,4,log.ratio,0.3694,0.0043,85.90697674,232.5581395
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,5,log.ratio,0.6124,0.005,122.48,200
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Luo and Wang 2006,9,17029,2006,6,log.ratio,0.908,0.006,151.3333333,166.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wang et al 2006,10,17030,2006,1,log.ratio,-0.0963,0.0179,-5.379888268,55.86592179
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wang et al 2006,10,17030,2006,2,log.ratio,0.2353,0.0306,7.689542484,32.67973856
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wang et al 2006,10,17030,2006,3,log.ratio,-0.0852,0.0338,-2.520710059,29.58579882
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Zhang et al 2006,11,17031,2006,1,log.ratio,0.0741,0.0003,247,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Zhang et al 2006,11,17031,2006,2,log.ratio,0.4377,0.0004,1094.25,2500
